Unified ID,Unified Publisher Name,Unified Publisher ID,Publisher Name,Publisher ID,App Name,App ID,Qimai_App_ID,Qimai_중국_게임명,Qimai_중국_부제,Qimai_개발자명_raw,Qimai_공급사명,Qimai_퍼블리셔명,Qimai_개발사_중문표준,Qimai_개발사_한글표기,Qimai_개발사_영문표준,개발사_표준화방식,Qimai_장르_raw,Qimai_장르_한글,SensorTower_카테고리_IDs,SensorTower_카테고리_전체_EN,SensorTower_카테고리_전체_KO,SensorTower_큰장르_EN,SensorTower_큰장르_KO,SensorTower_세부장르_EN,SensorTower_세부장르_KO,战略大品类Tag,战略细分品类Tag,전략대분류_KO,전략세부분류_KO,战略Tag_判定依据,战略Tag_置信度,SensorTower_대표세부장르_EN,SensorTower_대표세부장르_KO,SensorTower_보조세부장르_EN,SensorTower_보조세부장르_KO,SensorTower_장르태그_API상태,SensorTower_장르태그_API오류,SensorTower_메타_게임명,SensorTower_메타_퍼블리셔,Qimai_출시일,Qimai_업데이트일,Qimai_Bundle_ID,Qimai_AppStore_URL,Qimai_URL,Qimai_데이터출처,Qimai_매칭점수,Qimai_매칭근거,검토메모,퍼블리셔명_보완메모,Qimai_출시일_releasecmp,SensorTower_출시일,출시일_비교결과,출시일_일수차이_ST_minus_Qimai,SensorTower_게임명,SensorTower_퍼블리셔명,SensorTower_URL,Qimai_출시일_비교파일,Qimai_출시일_final,적용_출시일,적용_출시일_출처,적용_출시일_메모,매출집계_시작일,매출집계_종료일,적용_출시일_출처_초기,최종_매출집계_시작일,최종_매출집계_종료일,최종_출시일_매출기준,매출기반_추정시작월,SensorTower_전체기간_Net_USD_참고,SensorTower_전체기간_월row수_참고,SensorTower_iOS_Net_USD_12개월,원매출_Gross_USD_수수료포함_12개월,원매출_Gross_KRW_수수료포함_12개월,원매출_Gross_KRW_억원_12개월,환율_KRW_per_USD,플랫폼수수료_가정,ST_일별row_일수,매출집계_메모,최근12개월_매출집계_시작일,최근12개월_매출집계_종료일,최근12개월_SensorTower_iOS_Net_USD,최근12개월_원매출_Gross_USD_수수료포함,최근12개월_원매출_Gross_KRW_수수료포함,최근12개월_원매출_Gross_KRW_억원,최근12개월_ST_일수,최근12개월_ST_매출상태
5d91c544b9ab94485e062a00,XD,5a054b857ce97d1af1f9b243,X.D. Network Inc.,929034871,不休的乌拉拉,1464502983,1464502983.0,不休的乌拉拉,组队放置，策略推图，冒险开启~,X.D. Network Inc.,X.D. Network Inc.,X.D. Network Inc.,心动网络,XD/신동 네트워크,XD Inc.,sensor_tower_company_alias,冒险/策略,어드벤처/전략,"6014,7002,7017",Games/Adventure/Strategy,게임/어드벤처/전략,Games,게임,Adventure/Strategy,어드벤처/전략,캐주얼,방치,캐주얼,방치,19개 대분류 재태깅: 키워드/방치/挂机,상,Adventure,어드벤처,Strategy,전략,성공,,不休的乌拉拉,X.D. Network Inc.,2019-10-21,2026-05-29,com.xd.WuLaLa,https://apps.apple.com/cn/app/id1464502983,https://www.qimai.cn/app/baseinfo/appid/1464502983/country/cn,qimai_appid_api,300.0,App ID direct,,sensor_tower_company_alias,2019-10-21,,ST_출시일없음,,不休的乌拉拉,X.D. Network Inc.,https://app.sensortower.com/ios/cn/x-d-network-inc/app/bu-xiu-de-wu-la-la/1464502983/,2019-10-21,2019-10-21,2019-10-21,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2019-10-21,2020-10-20,Qimai_출시일,2019-10-21,2020-10-20,Qimai_출시일,,,,24281625.72,34688036.74285714,50644533644.57143,506.4453364457143,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,366,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,261207.51,373153.5857142857,544804235.1428572,5.448042351428572,365,정상
6751e3840582123478b11179,Hainan Thinking Language Network Technology,6751e3840582123478b11178,"Hainan Thinking language Network Technology Co.,Ltd",1621070854,龙迹之城-狂暴加强版,6738722280,6738722280.0,龙迹之城-狂暴加强版,八大阵法-单挑远古大陆,"Hainan Thinking language Network Technology Co.,Ltd","Hainan Thinking language Network Technology Co.,Ltd","Hainan Thinking language Network Technology Co.,Ltd","Hainan Thinking language Network Technology Co.,Ltd",Hainan Thinking Language Network Technology,Hainan Thinking Language Network Technology,raw,角色扮演/动作,RPG/액션,"6014,7014,7001",Games/Role Playing/Action,게임/RPG/액션,Games,게임,Role Playing/Action,RPG/액션,ARPG,ARPG,ARPG,ARPG,19개 대분류 재태깅: 기존 ARPG,상,Role Playing,RPG,Action,액션,성공,,龙迹之城-狂暴加强版,"Hainan Thinking language Network Technology Co.,Ltd",2024-12-03,2024-12-31,com.czwixapub.ljxin7dws,https://apps.apple.com/cn/app/id6738722280,https://www.qimai.cn/app/baseinfo/appid/6738722280/country/cn,qimai_appid_api,300.0,App ID direct,,sensor_tower_raw_fallback,2024-12-03,,ST_출시일없음,,龙迹之城-狂暴加强版,"Hainan Thinking language Network Technology Co.,Ltd",https://app.sensortower.com/ios/cn/hainan-thinking-language-network-technology-co-ltd/app/long-ji-zhi-cheng-kuang-bao-jia-qiang-ban/6738722280/,2024-12-03,2024-12-03,2024-12-03,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2024-12-03,2025-12-02,Qimai_출시일,2024-12-03,2025-12-02,Qimai_출시일,,,,492314.38,703306.2571428571,1026827135.4285712,10.268271354285714,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,130,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,0.0,0.0,0.0,0.0,0,최근12개월 매출 row 없음/0
5f9b2e6176da5f6da8462103,JJWorld,56289e9f02ac6486a70135f8,JJWorld(Beijing) Network Technology Company Limited,472885643,曙光英雄-中单法王 艾蒙驾到,1502532906,1502532906.0,曙光英雄-中单法王 艾蒙驾到,赛季特权，100+皮肤随心享,JJWorld(Beijing) Network Technology Company Limited,"JJWorld(Beijing) network technology Co., LTD",JJWorld(Beijing) Network Technology Company Limited,竞技世界,JJ월드/징지스제,JJWorld,sensor_tower_company_alias,策略/角色扮演,전략/RPG,"6014,7017,7014",Games/Strategy/Role Playing,게임/전략/RPG,Games,게임,Strategy/Role Playing,전략/RPG,MOBA,5v5 공정 MOBA,MOBA,5v5 공정 MOBA,19개 대분류 재태깅: 키워드/MOBA,상,Strategy,전략,Role Playing,RPG,성공,,曙光英雄-中单法王 艾蒙驾到,JJWorld(Beijing) Network Technology Company Limited,2020-12-10,2026-05-25,cn.jj.log,https://apps.apple.com/cn/app/id1502532906,https://www.qimai.cn/app/baseinfo/appid/1502532906/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2020-12-10,,ST_출시일없음,,曙光英雄-中单法王 艾蒙驾到,JJWorld(Beijing) Network Technology Company Limited,https://app.sensortower.com/ios/cn/jjworld-beijing-network-technology-company-limited/app/shu-guang-ying-xiong-zhong-dan-fa-wang-ai-meng-jia-dao/1502532906/,2020-12-10,2020-12-10,2020-12-10,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2020-12-10,2021-12-09,Qimai_출시일,2020-12-10,2021-12-09,Qimai_출시일,,,,488114.9100000001,697307.0142857145,1018068240.8571432,10.180682408571432,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,252409.81,360585.4428571429,526454746.5714286,5.264547465714286,365,정상
673d222edf55f14955d87839,北海猕猴桃互娱科技,67100684596d306a9df9398f,北海猕猴桃互娱科技有限公司,1768470092,大王不好啦,6720738572,6720738572.0,大王不好啦,爆笑三国，群虫并起！,北海猕猴桃互娱科技有限公司,"Beihai Mihoutao Huyu Technology Co.,Ltd.",北海猕猴桃互娱科技有限公司,北海猕猴桃互娱科技有限公司,北海猕猴桃互娱科技有限公司,,sensor_tower_chinese_raw_fill,角色扮演/卡牌,RPG/카드,"6014,7014,7005",Games/Role Playing/Card,게임/RPG/카드,Games,게임,Role Playing/Card,RPG/카드,카드게임,수집/육성 카드,카드게임,수집/육성 카드,19개 대분류 재태깅: 기존 카드,상,Role Playing,RPG,Card,카드,성공,,大王不好啦,北海猕猴桃互娱科技有限公司,2024-12-15,2026-01-21,com.dwbhl.mht.ios,https://apps.apple.com/cn/app/id6720738572,https://www.qimai.cn/app/baseinfo/appid/6720738572/country/cn,qimai_appid_api,300.0,App ID direct,,sensor_tower_chinese_raw_fill,2024-12-15,,ST_출시일없음,,大王不好啦,北海猕猴桃互娱科技有限公司,https://app.sensortower.com/ios/cn/bei-hai-mi-hou-tao-hu-yu-ke-ji-you-xian-gong-si/app/da-wang-bu-hao-la/6720738572/,2024-12-15,2024-12-15,2024-12-15,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2024-12-15,2025-12-14,Qimai_출시일,2024-12-15,2025-12-14,Qimai_출시일,,,,697246.4,996066.2857142858,1454256777.1428573,14.542567771428573,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,152474.34000000003,217820.48571428575,318017909.1428572,3.180179091428572,321,정상
56cb9fac1dc4576de50001ba,TapBlaze,5638ebce2adfafbf7b3b31c3,嘉文时代(北京)科技有限公司,1771947995,可口的比萨,6736427807,6736427807.0,可口的比萨,比萨店模拟游戏,嘉文时代(北京)科技有限公司,"Jiawen Shidai (Beijing) Technology Co., Ltd.",嘉文时代(北京)科技有限公司,嘉文时代(北京)科技有限公司,嘉文时代(北京)科技有限公司,,sensor_tower_chinese_raw_fill,模拟/休闲,시뮬레이션/캐주얼,"6014,6023,7015,7003",Games/6023/Simulation/Casual,게임/6023/시뮬레이션/캐주얼,Games,게임,Simulation/Casual,시뮬레이션/캐주얼,경영/시뮬레이션,매장 경영,경영/시뮬레이션,매장 경영,19개 대분류 재태깅: 기존 경영/시뮬레이션,상,Simulation,시뮬레이션,Casual,캐주얼,성공,,可口的比萨,嘉文时代(北京)科技有限公司,2024-12-08,2026-05-27,com.jiawentech.pizzabusiness,https://apps.apple.com/cn/app/id6736427807,https://www.qimai.cn/app/baseinfo/appid/6736427807/country/cn,existing_cache_app_id,,,,sensor_tower_chinese_raw_fill,2024-12-08,,ST_출시일없음,,可口的比萨,嘉文时代(北京)科技有限公司,https://app.sensortower.com/ios/cn/jia-wen-shi-dai-bei-jing-ke-ji-you-xian-gong-si/app/ke-kou-de-bi-sa/6736427807/,2024-12-08,2024-12-08,2024-12-08,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2024-12-08,2025-12-07,Qimai_출시일,2024-12-08,2025-12-07,Qimai_출시일,,,,260565.45999999985,372236.3714285712,543465102.2857139,5.434651022857139,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,359,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,362190.45000000024,517414.9285714289,755425795.7142862,7.5542579571428625,365,정상
5f4354351c0e6315cdfc1f42,刘炳九,5d6dfd0289eb673eb5a2f72e,刘炳九,1454660958,扣点点--正宗扣点点玩法来袭,1527353928,1527353928.0,扣点点--正宗扣点点玩法来袭,扣点点,刘炳九,"Wuhan Runxiang Technology Co., Ltd.",刘炳九,刘炳九,刘炳九,,sensor_tower_chinese_raw_fill,卡牌,카드,"6014,7005",Games/Card,게임/카드,Games,게임,Card,카드,캐주얼,방치,캐주얼,방치,19개 대분류 재태깅: 키워드/방치/挂机,상,Card,카드,,,성공,,扣点点--正宗扣点点玩法来袭,刘炳九,2020-08-22,2024-04-15,com.fanhua.shanxkdd,https://apps.apple.com/cn/app/id1527353928,https://www.qimai.cn/app/baseinfo/appid/1527353928/country/cn,existing_cache_app_id,,,,sensor_tower_chinese_raw_fill,2020-08-22,2020-08-22,일치,0.0,扣点点--正宗扣点点玩法来袭,刘炳九,https://app.sensortower.com/ios/cn/liu-bing-jiu/app/kou-dian-dian-zheng-zong-kou-dian-dian-wan-fa-lai-xi/1527353928/,2020-08-22,2020-08-22,2020-08-22,SensorTower_출시일,Sensor Tower release_date 우선 사용,2020-08-22,2021-08-21,SensorTower_출시일,2020-08-22,2021-08-21,SensorTower_출시일,,,,606383.3500000002,866261.9285714289,1264742415.714286,12.64742415714286,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,363,Sensor Tower release_date 우선 사용,2025-06-01,2026-05-31,296228.9699999999,423184.24285714276,617848994.5714284,6.178489945714285,365,정상
61ee37d4c269471d45f1f923,Xijiaobikewang,669928d39bd087a24407a8fd,"Xijiaobikewang(Wuhan)Network Technology Co., Ltd",1721836815,问山海,1603172789,1603172789.0,问山海,硬核暗黑修仙传-凡人仙界篇,"Xijiaobikewang(Wuhan)Network Technology Co., Ltd","Xijiaobikewang(Wuhan)Network Technology Co., Ltd","Xijiaobikewang(Wuhan)Network Technology Co., Ltd","Xijiaobikewang(Wuhan)Network Technology Co., Ltd",Xijiaobikewang,Xijiaobikewang,raw,动作/角色扮演,액션/RPG,"6014,7001,7014",Games/Action/Role Playing,게임/액션/RPG,Games,게임,Action/Role Playing,액션/RPG,MMORPG,MMORPG,MMORPG,MMORPG,19개 대분류 재태깅: 기존 MMORPG,상,Action,액션,Role Playing,RPG,성공,,问山海,"Xijiaobikewang(Wuhan)Network Technology Co., Ltd",2022-01-17,2025-10-18,com.whwx.game.wenshanhai,https://apps.apple.com/cn/app/id1603172789,https://www.qimai.cn/app/baseinfo/appid/1603172789/country/cn,existing_cache_app_id,,,,sensor_tower_raw_fallback,2022-01-17,2022-02-25,불일치,39.0,问山海,"Xijiaobikewang(Wuhan)Network Technology Co., Ltd",https://app.sensortower.com/ios/cn/xijiaobikewang-wuhan-network-technology-co-ltd/app/wen-shan-hai/1603172789/,2022-01-17,2022-01-17,2022-02-25,SensorTower_출시일,Sensor Tower release_date 우선 사용,2022-02-25,2023-02-24,SensorTower_출시일,2024-07-01,2025-06-30,매출발생월_추정,2024-07-01,817517.66,23.0,491710.5399999999,702443.6285714285,1025567697.7142856,10.255676977142857,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,346,Sensor Tower release_date 우선 사용 | 기존 출시일 12개월 매출 없음 → Sensor Tower 전체 월매출 최초 발생월 기준으로 재산정,2025-06-01,2026-05-31,336449.97000000026,480642.8142857147,701738508.8571435,7.0173850885714355,356,정상
5de872c35c6ace5e334c7a1e,NetEase,560c44888ac35064390048b9,网易移动游戏,656116440,阴阳师：百闻牌,1445013013,1445013013.0,阴阳师：百闻牌,登录即可玩24名式神,网易移动游戏,"Hangzhou NetEase Leihuo Technology Co., Ltd.",网易移动游戏,网易,넷이즈,NetEase,sensor_tower_company_alias,卡牌/策略,카드/전략,"6014,6006,7005,7017",Games/6006/Card/Strategy,게임/6006/카드/전략,Games,게임,Card/Strategy,카드/전략,카드게임,수집/육성 카드,카드게임,수집/육성 카드,19개 대분류 재태깅: 기존 카드,상,Card,카드,Strategy,전략,성공,,阴阳师：百闻牌,网易移动游戏,2019-12-04,2025-10-27,com.netease.yysbwp,https://apps.apple.com/cn/app/id1445013013,https://www.qimai.cn/app/baseinfo/appid/1445013013/country/cn,qimai_appid_api,300.0,App ID direct,,sensor_tower_company_alias,2019-12-04,,ST_출시일없음,,阴阳师：百闻牌,网易移动游戏,https://app.sensortower.com/ios/cn/wang-yi-yi-dong-you-xi/app/yin-yang-shi-bai-wen-pai/1445013013/,2019-12-04,2019-12-04,2019-12-04,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2019-12-04,2020-12-03,Qimai_출시일,2019-12-04,2020-12-03,Qimai_출시일,,,,10482533.190000009,14975047.414285723,21863569224.85716,218.6356922485716,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,366,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,283380.64999999997,404829.5,591051070.0,5.9105107,365,정상
62d7072ddb971d4c1adba2d8,StarGame Technology,62d7072ddb971d4c1adba2d7,"StarGame Technology Co., Ltd",1632998370,暴爽疯狂赛车-太空车,1632998368,1632998368.0,暴爽疯狂赛车-太空车,DIY专属太空车,"StarGame Technology Co., Ltd","Shenzhen Xingmengyou Technology Co., Ltd","StarGame Technology Co., Ltd","StarGame Technology Co., Ltd",StarGame Technology,StarGame Technology,raw,策略/竞速,전략/레이싱,"6014,7017,7013",Games/Strategy/Racing,게임/전략/레이싱,Games,게임,Strategy/Racing,전략/레이싱,경기/스포츠·레이싱,레이싱/경주,경기/스포츠·레이싱,레이싱/경주,19개 대분류 재태깅: 키워드/레이싱,상,Strategy,전략,Racing,레이싱,성공,,暴爽疯狂赛车-太空车,"StarGame Technology Co., Ltd",2022-07-19,2024-09-24,com.stargame.rovercraft.ios,https://apps.apple.com/cn/app/id1632998368,https://www.qimai.cn/app/baseinfo/appid/1632998368/country/cn,existing_cache_app_id,,,,sensor_tower_raw_fallback,2022-07-19,,ST_출시일없음,,暴爽疯狂赛车-太空车,"StarGame Technology Co., Ltd",https://app.sensortower.com/ios/cn/stargame-technology-co-ltd/app/bao-shuang-feng-kuang-sai-che-tai-kong-che/1632998368/,2022-07-19,2022-07-19,2022-07-19,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2022-07-19,2023-07-18,Qimai_출시일,2022-07-19,2023-07-18,Qimai_출시일,,,,1076239.0099999998,1537484.2999999998,2244727077.9999995,22.44727078,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,255573.32000000004,365104.74285714293,533052924.57142866,5.3305292457142865,365,정상
67bf3ac40832e5c055ff1e9f,Leplay Network,657683966c4b5e58b25d06ef,Leplay Network,1719389709,天天龙族-怀旧版,6740514051,6740514051.0,天天龙族-怀旧版,正版授权，龙族大陆荣耀之争,Leplay Network,"Jiangsu Leplay Wireless Technology Co., LTD",Leplay Network,乐玩网络/Leplay,러플레이,Leplay Network,sensor_tower_company_alias,角色扮演/动作,RPG/액션,"6014,7014,7001",Games/Role Playing/Action,게임/RPG/액션,Games,게임,Role Playing/Action,RPG/액션,MMORPG,MMORPG,MMORPG,MMORPG,19개 대분류 재태깅: 기존 MMORPG,상,Role Playing,RPG,Action,액션,성공,,天天龙族-怀旧版,Leplay Network,2025-03-03,2025-07-16,com.ttlz.lbzq,https://apps.apple.com/cn/app/id6740514051,https://www.qimai.cn/app/baseinfo/appid/6740514051/country/cn,qimai_appid_api,300.0,App ID direct,,sensor_tower_company_alias,2025-03-03,,ST_출시일없음,,天天龙族-怀旧版,Leplay Network,https://app.sensortower.com/ios/cn/leplay-network/app/tian-tian-long-zu-huai-jiu-ban/6740514051/,2025-03-03,2025-03-03,2025-03-03,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-03-03,2026-03-02,Qimai_출시일,2025-03-03,2026-03-02,Qimai_출시일,,,,430569.65,615099.5,898045270.0,8.9804527,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,212,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,117690.83,168129.75714285715,245469445.42857143,2.4546944542857143,156,정상
5e38da10bcae5217d4d9beb7,USERJOY,55f890328ac350426b02a564,"Hangzhou Fengxia network technology Co.,Limited",935175387,三国群英传：国战版,1605892470,1605892470.0,三国群英传：国战版,宇峻奥汀原厂出品，自由交易国战手游,"Hangzhou Fengxia network technology Co.,Limited","Hangzhou Fengxia network technology Co.,Limited","Hangzhou Fengxia network technology Co.,Limited",宇峻奥汀,유저조이,USERJOY,sensor_tower_company_alias,角色扮演/策略,RPG/전략,"6014,7014,7017",Games/Role Playing/Strategy,게임/RPG/전략,Games,게임,Role Playing/Strategy,RPG/전략,SLG/전략게임,하드 SLG,SLG/전략게임,하드 SLG,19개 대분류 재태깅: 기존 SLG 세부→하드 SLG,상,Role Playing,RPG,Strategy,전략,성공,,三国群英传：国战版,"Hangzhou Fengxia network technology Co.,Limited",2024-07-09,2026-01-08,com.yx.sgm.cs,https://apps.apple.com/cn/app/id1605892470,https://www.qimai.cn/app/baseinfo/appid/1605892470/country/cn,qimai_appid_api,300.0,App ID direct,,sensor_tower_company_alias,2024-07-09,,ST_출시일없음,,三国群英传：国战版,"Hangzhou Fengxia network technology Co.,Limited",https://app.sensortower.com/ios/cn/hangzhou-fengxia-network-technology-co-limited/app/san-guo-qun-ying-chuan-guo-zhan-ban/1605892470/,2024-07-09,2024-07-09,2024-07-09,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2024-07-09,2025-07-08,Qimai_출시일,2024-07-09,2025-07-08,Qimai_출시일,,,,489159.76000000007,698799.6571428573,1020247499.4285716,10.202474994285716,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,314120.9299999998,448744.1857142855,655166511.1428568,6.5516651114285684,365,정상
582a91a60211a6e56200043b,郑州游戏啦网络科技,582a91a60211a6e56200043a,郑州游戏啦网络科技有限公司,1072282070,人人捕鱼-正版街机真捕鱼,1072282071,1072282071.0,人人捕鱼-正版街机真捕鱼,超强BOSS，超多金币，超级经典的街机捕鱼！,郑州游戏啦网络科技有限公司,"Zhengzhou Youxila Technology Co., Ltd.",郑州游戏啦网络科技有限公司,郑州游戏啦网络科技有限公司,郑州游戏啦网络科技有限公司,,sensor_tower_chinese_raw_fill,娱乐场/休闲,카지노/캐주얼,"6014,7006,6016,7003",Games/Casino/Entertainment/Casual,게임/카지노/엔터테인먼트/캐주얼,Games,게임,Casino/Casual,카지노/캐주얼,보드/체스/마작,대중 체스/마작/카드,보드/체스/마작,대중 체스/마작/카드,19개 대분류 재태깅: 기존 보드/체스/마작,상,Casino,카지노,Casual,캐주얼,성공,,人人捕鱼-正版街机真捕鱼,郑州游戏啦网络科技有限公司,2016-09-21,2026-03-24,com.youxila.fish,https://apps.apple.com/cn/app/id1072282071,https://www.qimai.cn/app/baseinfo/appid/1072282071/country/cn,existing_cache_app_id,,,,sensor_tower_chinese_raw_fill,2016-09-21,2019-04-09,불일치,930.0,人人捕鱼-正版街机真捕鱼,郑州游戏啦网络科技有限公司,https://app.sensortower.com/ios/cn/zheng-zhou-you-xi-la-wang-luo-ke-ji-you-xian-gong-si/app/ren-ren-bu-yu-zheng-ban-jie-ji-zhen-bu-yu/1072282071/,2016-09-21,2016-09-21,2019-04-09,SensorTower_출시일,Sensor Tower release_date 우선 사용,2019-04-09,2020-04-08,SensorTower_출시일,2019-04-09,2020-04-08,SensorTower_출시일,,,,306792.64,438275.20000000007,639881792.0000001,6.398817920000001,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,366,Sensor Tower release_date 우선 사용,2025-06-01,2026-05-31,285539.07000000007,407912.95714285725,595552917.4285716,5.955529174285716,365,정상
5b7c1f31249f1f1f5fea8a1e,DeNA,561dbe853f07e2c9bd000278,"Shanghai Wapu Network Technology Co,. Ltd.",463267379,境界-死神激斗（正版授权）,1251389299,1251389299.0,境界-死神激斗（正版授权）,和风刀剑格斗手游,"Shanghai Wapu Network Technology Co,. Ltd.","Shanghai Wapu Network Technology Co,. Ltd.","Shanghai Wapu Network Technology Co,. Ltd.",DeNA,디엔에이,DeNA,sensor_tower_company_alias,动作/角色扮演,액션/RPG,"6014,7001,7014",Games/Action/Role Playing,게임/액션/RPG,Games,게임,Action/Role Playing,액션/RPG,ARPG,ARPG,ARPG,ARPG,19개 대분류 재태깅: 기존 ARPG,상,Action,액션,Role Playing,RPG,성공,,境界-死神激斗（正版授权）,"Shanghai Wapu Network Technology Co,. Ltd.",2018-08-21,2025-11-27,com.denachina.g13002008.apple,https://apps.apple.com/cn/app/id1251389299,https://www.qimai.cn/app/baseinfo/appid/1251389299/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2018-08-21,,ST_출시일없음,,境界-死神激斗（正版授权）,"Shanghai Wapu Network Technology Co,. Ltd.",https://app.sensortower.com/ios/cn/shanghai-wapu-network-technology-co-ltd/app/jing-jie-si-shen-ji-dou-zheng-ban-shou-quan/1251389299/,2018-08-21,2018-08-21,2018-08-21,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2018-08-21,2019-08-20,Qimai_출시일,2018-08-21,2019-08-20,Qimai_출시일,,,,6638110.970000007,9483015.671428582,13845202880.285728,138.45202880285728,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,294331.5300000004,420473.61428571487,613891476.8571438,6.138914768571437,365,정상
65ea7f2f80d11832c60c0127,星火成炬工作室,65ea7f2f80d11832c60c0126,光棱工作室,1822498780,武侠大明星-割草闯江湖,6476966808,6476966808.0,武侠大明星-割草闯江湖,刀光剑影照九州，大侠汇聚起风云,星火成炬工作室,"Shenzhen Qingtian Network Co., Ltd.",星火成炬工作室,星火成炬工作室,光棱工作室,,sensor_tower_chinese_raw_fill,卡牌/休闲,카드/캐주얼,"6014,7005,7003",Games/Card/Casual,게임/카드/캐주얼,Games,게임,Card/Casual,카드/캐주얼,카드게임,수집/육성 카드,카드게임,수집/육성 카드,19개 대분류 재태깅: 기존 카드,상,Card,카드,Casual,캐주얼,성공,,武侠大明星-割草闯江湖,光棱工作室,2024-03-21,2026-05-18,com.wxdmx.qt.ios,https://apps.apple.com/cn/app/id6476966808,https://www.qimai.cn/app/baseinfo/appid/6476966808/country/cn,existing_cache_app_id,,,,sensor_tower_chinese_raw_fill,2024-03-21,,ST_출시일없음,,武侠大明星-割草闯江湖,光棱工作室,https://app.sensortower.com/ios/cn/guang-leng-gong-zuo-shi/app/wu-xia-da-ming-xing-ge-cao-chuang-jiang-hu/6476966808/,2024-03-21,2024-03-21,2024-03-21,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2024-03-21,2025-03-20,Qimai_출시일,2024-03-21,2025-03-20,Qimai_출시일,,,,4679173.740000002,6684533.9142857175,9759419514.857147,97.59419514857149,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,254508.88,363584.11428571434,530832806.8571429,5.308328068571429,365,정상
